ppened to be right.Albright slammed Trump for kissing up to dictators, especially the likes of Kim Jong Un. I think that part of the issue is that President Trump seems to believe that he can have just one-on-one relationships. And maybe that s possible in business, but that is not something that is possible as president of the United States,  she said.  This is not a matter of charming, by saying you re  honored  and he s a  smart cookie.' The former secretary of state has spoken out against Trump and his piss poor excuse for foreign policy from the very beginning of his candidacy. Tuesday s comments come amid rising tensions between the U.S. and North Korea over Pyongyang s weapons program.You can watch Albright s entire interview here:Featured image via video screen capture",News,"May 2, 2017"
" Jake Tapper STUNNED By Trump’s Stupidity, SHREDS His Denial Of Global Warming (VIDEO)","If there s one thing Donald Trump has an extremely hard time accepting, it s evidence and facts. It doesn t matter how much proven, scientifically backed data you put in front of the undeserving POTUS   his first impulse is to whine about how biased and dishonest the information is, even when it comes to something as serious and common sense as climate change.On Friday, CNN s Jake Tapper tore Trump a new one by making fun of his denial of what is happening to our environment. In a segment on Australia s Great Barrier Reef, Tapper mocked Trump for previously calling global warming a hoax invented by the Chinese. As Tapper spoke about coral bleaching and the effects that the rising temperatures have had on the Great Barrier Reef, Tapper stated that coral bleaching was  proof that climate change, at least partially man made, is destroying the planet,  noting that  once-colorful coral reefs off the coast of Australia are now being bleached white. Then Tapper made sure that no one forgot that the current President of the United States is an absolute moron. Perfectly explaining why Trump s climate change denial is devastating, Tapper said: This news comes at a time at a time President Trump has proposed cutting billions of dollars from programs to study and help combat the effects of climate change which in the past he s called a  Chinese hoax.  It is, of course, not a Chinese hoax. It s seriously depressing to know that the man in the White House has called climate change a hoax. At a time when we cannot trust our President to make decent decisions on behalf of our country (let alone the planet), we re lucky to have reporters like Tapper reminding us that denying facts has serious consequences. You can watch Tapper take Trump to the woodshed below:Featured image is a screenshot",News,"April 14, 2017"
 Democrats Just CRUSHED A Bunch Of Republicans In Illinois Because Of Backlash Against Trump,"The Democratic wave has commenced.In 2010, Republicans gloated about the Tea Party wave that gave them control of the House and have since been bragging about the conservative  wave  that gave them control of the Senate and the White House in 2016.But because of Donald Trump and his incompetence, Republicans are now staring at an oncoming Democratic wave that could sweep them out of power.Unlike the Republican wave, however, the Democratic wave has genuine grassroots support and it s looking more like a growing tsunami.In Illinois, Democrats demonstrated this firsthand by taking down a bunch of Republicans in local elections in places they had never won before.According to the Huffington Post,The city of Kankakee elected its first African-American, Democratic mayor. West Deerfield Township will be led entirely by Democrats for the first time. Elgin Township voted for  a complete changeover,  flipping to an all-Democratic board. Normal Township elected Democratic supervisors and trustees to run its board   the first time in more than 100 years that a single Democrat has held a seat. We had a pretty good day,  said Dan Kovats, executive director of the Illinois Democratic County Chairmen s Association.  We won in areas we normally would win, but we also won in areas Republicans never expected us to be competitive in. They were caught flat-footed. Republicans apparently thought their seats were safe and that they would be able to easily run over their opponents for victory. But that did not happen last week.Donald Trump has done such a horrible job since taking office that even people who voted for him are seeing the light and turning on him.Because as it turns out, Trump s policies are going to hurt conservatives more. His attempt to kill the Affordable Care Act would have stripped millions of Americans of their healthcare. Trump is also launching assaults on Social Security and Medicare, environmental protections, education, etc And it s only getting worse as Trump is now close to dragging America into more wars as more fighting breaks out in the Middle East and North Korea makes threats.Trump has repeatedly proven that he doesn t give a damn about the American people. He only cares about himself and Americans who never paid attention to politics before are waking up and getting involved.That brings us back to the wins by Illinois Democrats and the rising tide that could bury Republicans in 2018 if they don t reverse course fast.Democrats are literally running competitive races and winning in areas that are dominated by a conservative population.They should be striking fear in the hearts and minds of every Republican lawmaker across the country right now. Because if Democrats can win here, they can win anywhere and even Republicans in the most staunchly Republican stronghold are not safe.These may have been just some local elections but grassroots efforts are the tip of the spear.At the state level, Republicans have also been struggling to keep long-held seats. A Kansas special election almost turned into a win for Democrats if not for a last minute flood of cash into the race by the Republican Party.And Democrats in Georgia are running a winning anti-Trump campaign that could give them another seat in the House that had traditionally been held by the GOP.Republicans also got their asses handed to them in Delaware by a Democrat running a similar campaign.In short, Trump has poisoned the Republican Party and Republicans only have themselves to blame. They picked Trump to be their leader, and he is now the face of their party. Everything he does reflects on them and the American people are incredibly angry about what Trump has been doing to our nation over the last three months. He has made us a laughingstock around the world.However, Republicans won t be laughing when the 2018 Election rolls around. They ll be devastated. And so will Donald Trump, because a Democratic wave in 2018 means he s likely to be a failed one-term president.Featured Image: Chip Somodevilla/Getty Images",News,"April 14, 2017"
 Trump HUMILIATED As China Roasts Him For Being An ‘Ignorant Child’ (DETAILS),"While Donald Trump is desperately trying to get the respect, and if not the respect, the attention through military might, of the media and the world, Chinese media is noticing. They think he s a joke.China hasn t been a fan of Trump since he first stepped into politics. He s a  big mouthed clown. In an editorial published this week, China s state-owned Global Times newspaper condemns the billionaire candidate as  big-mouthed  and  abusively forthright. Source: CNNThey called his election a  democracy malfunction. Opinion:@realDonaldTrump turn #election away from common sense,logic. #democracy malfunction https://t.co/23nDl1d5R0 pic.twitter.com/aMiYNCFw1g  China Xinhua News (@XHNews) March 4, 2016He s Mussolini or Hitler: The rise of a racist in the US political area worries the whole world,  the party-controlled Global Times crowed this week ahead of of Trump s victory in the latest round of primaries.  He has even been called another Benito Mussolini or Adolf Hitler by some western media. It added, darkly:  Mussolini and Hitler came to power through elections, a heavy lesson for western democracy. Source: The GuardianThey mocked Trump s spelling:On Sunday, the Chinese Communist Party linked Global Times newspaper questioned Trump s response in an editorial and highlighted his misspelling in the headline:  Unpresidented  Trump adds fuel to fire. He seemed emotionally upset, but no one knows what he wanted to say,  read the article.  Trump is not behaving as a President who will become master of the White House in a month. Source: TimeThe Communist paper, the Global Times, called him  ignorant as a child. Many people might be surprised at how the new U.S. leader is truly a  businessman  through-and-through,  the paper said, referring to Trump s suggestion of using the  one China  policy as a bargaining chip.  But in the field of diplomacy, he is as ignorant as a child. Source: Huffington PostAfter his complete 180 in regards to China being a currency manipulator, and Trump s attack on Syria, Chinese media really let him have it.How the news Trump won t label China a currency manipulator plays here:  Eating his words!   Trump slaps self in face, again  pic.twitter.com/sxeCvuwBcM  Te-Ping Chen (@tepingchen) April 13, 2017Their most frightening response, and perhaps their most precient, was applauding Trump s Syria attack, saying that it will mire the United States in the Middle East: If the United States gets trapped in Syria, how can Trump make America great again? As a result, China will be able to achieve its peaceful rise,  Mr. Shen said, using a term Beijing employs to characterize its growing power.  Even though we say we oppose the bombing, deep in our hearts we are happy. Source: New York TimesLet that sink in for a while. It was the exact same plan Osama bin Laden had for us. It almost worked.Featured image via Chip Somodevilla/Getty Images",News,"April 14, 2017"
 Agency Targets Trump In First Ever Protest From Space: ‘LOOK AT THAT YOU SON OF A BITCH’ (VIDEO),"This past January we all witnessed one of the largest, most significant protests in history as millions of people across the globe took part in the Women s March on Washington, but another group has a message for Donald Trump and has quite literally taken it to the next level.Showing support for the upcoming March for Science which will take place on Earth Day, April 22, the Autonomous Space Agency Network, or ASAN, has launched the first ever protest from space. While their protest doesn t physically include millions of people, you can bet that millions are supporting it as we are forced to watch Trump s administration withdraw funding from agencies like NASA s Earth Science program which was put in place to protect our planet from climate change, and don t forget that during Trump s presidential campaign, he vowed to do away with the Environmental Protection Agency, saying,  We re going to get rid of it in almost every form. Equipped with a giant tweet aimed directly at Trump, ASAN sent a weather balloon into the stratosphere, with one purpose in mind; To get Trump to look down at what he aims to destroy:.@realDonaldTrump:LOOK AT THAT, YOU SON OF A BITCHhttps://t.co/Vu7q2j8g1t pic.twitter.com/EU1obtes4q  ASAN (@ASANspace) April 12, 2017They followed up with this tweet, which we think is priceless:HOW MUCH DOES IT COST TO SEND A TWEET TO SPACE?2 Helium tanks: 300 160 cu.ft of helium: 160 Camera: 120 GPS: 100 Balloon: 70Total: $750 pic.twitter.com/FyzWucDGX2  ASAN (@ASANspace) April 13, 2017The scathing message sent to Trump was inspired by Apollo 14 astronaut Edgar Mitchell, who said, From out there on the Moon, international politics look so petty. You want to grab a politician by the scruff of the neck and drag him a quarter of a million miles out and say,  Look at that, you son of a b h.' Indeed. Take a break from trying to kill everyone and  LOOK at that, you son of a bitch! You can watch the video of the launch in its entirety here:Featured image via video screen capture",News,"April 14, 2017"
 Anti-Defamation League LITERALLY Schools Sean Spicer; Offers To Be His Tutor On Holocaust (LETTER),"After White House Press Secretary Sean Spicer decided he would say Adolf Hitler wasn t as bad as Syrian President Assad,  as well as claim that Hitler never gassed his people, many people were outraged, and justifiably so.Either Spicer is an absolute moron, or he truly doesn t believe the atrocities that were committed by Nazi Germany to their own people, primarily those who were Jewish, and the people of neighboring regions.Offering to basically be Spicer s tutor on the Holocaust because he is so clearly a moron, the Anti-Defamation League s CEO Jonathan Greenblatt wrote the press secretary a letter.Here s the letter in full: Dear Mr. Spicer:This week Jews around the world have spent time with their families celebrating Passover, the feast of freedom. In the Passover liturgy, we read that in each generation there will be those who rise up to harm the Jewish people, much like Pharaoh in ancient times and Hitler in modern times. Understanding and being keenly aware of our history   to  never forget    is part of Passover and part of the Jewish experience.Unfortunately, when the first days of Passover ended and we turned on our phones and televisions yesterday evening, we learned about your comment that Hitler did not gas his own people. Your comparisons between Assad and Hitler were not only historically inaccurate but they also were inappropriate and offensive.While you have apologized, this week s incident as well as others (notably, the International Holocaust Remembrance Day statement omitting Jews and your vociferous defense of it), have exposed a serious gap in your knowledge of the Holocaust, its impact, and the lessons we can learn from it.For decades, ADL has been at the forefront of Holocaust education, providing trainings about the Nazi atrocities to a wide range of groups. We have conducted trainings for more than 130,000 law enforcement professionals and more than 35,447 educators, reaching more than 1,000,000 students. Our programs provide historical context for how the Holocaust was able to occur; teach the Holocaust as a human story; and create opportunities for critical thinking. Each of these educational programs focuses on the consequences of unchecked bigotry and hate.ADL would be happy to conduct one of these trainings at your convenience for you, your staff, and anyone at the White House who may need to learn more about the Holocaust. We know you are very busy, but we believe a few hours learning this history will help you understand where you went wrong and prevent you from making these mistakes in the future.Sincerely,Jonathan A. Greenblatt CEO Anti-Defamation League Hopefully, Spicer takes the ADL up on their offer and gets the education he so clearly needs. In addition, he still needs to be fired.Featured Photo by Win McNamee/Getty Images",News,"April 14, 2017"
 Amazon Facing Mounting Pressure To Stop Funding Hate By Advertising On Breitbart (DETAILS),"A few years ago, very few people even knew what Breitbart.com was. It was a fringe website that only white supremacists and other bigots frequented, and the people who posted anonymously there almost certainly didn t voice their views publicly. All of that changed in 2015 when Donald Trump began running for president.Trump s campaign brought white supremacy mainstream, as he regularly retweeted neo-Nazis, refused to immediately disavow former Ku Klux Klan Grand Wizard David Duke, and readily embraced the white supremacist  alt-right.  Breitbart itself went completely mainstream when Stephen K. Bannon, who ran the place, left its stewardship to become Trump s campaign CEO.Now that Breitbart and its toxic brand of hate is literally steps from the Oval Office, people who are opposed to its hateful ideology are putting pressure on major retailers to pull their advertising dollars from the right-wing hate site. The latest to receive such pressure is online retail giant Amazon.According to The Hill, Amazon CEO Jeff Bezos was asked by more than 500 of his employees via email to stop funding hate by advertising on Breitbart. In another exchange during a meeting, another high-ranking Amazon official, Jeff Blackburn, was asked point blank by an employee to kill the Breitbart advertising because the site  regularly publishes hateful and bigoted content.  One employee said the following of her experiences since people now know what Breitbart is: When people find out I work at Amazon, the first question they ask is - How can you justify working for Amazon when they advertise on a hate site?' Now, Amazon is being heckled from outside its own ranks as well.More than 500,000 signatures have been accumulated on a petition that demands Amazon stop investing in hate  via its Breitbart advertising.Perhaps the most effective effort will come from the social media activist group Sleeping Giant, which has successfully gotten more than 1,800 companies to cease and desist with the Breitbart advertising. Major companies that caved to the pressure include BMV, Nordstrom (the company that infamously yanked Ivanka s clothing line), and Kellogg.Keep the pressure on, folks. Boycotts and bad headlines work. Personally, I ll be using jet.com until Amazon gets its act together.Featured image via screen capture from Talk Android",News,"April 13, 2017"
" Here’s How Trump Is Going To F*CK Us Into WWIII, And It Doesn’t Actually Start In The Middle East","Has anybody ever wondered whether all these acts of war, including the MOAB we just dropped on Afghanistan, are just distractions from the growing Russia scandal? Considering the fact that he won t say whether he actually authorized the MOAB strike, it s not too far-fetched to wonder if this was to distract us from news that our intelligence community may have concrete information showing his campaign colluded with Russia during the election.But the MOAB we just dropped on Afghanistan may not be all. Trump is threatening North Korea, too, in a more direct way than saying,  See my giant penis bomb? You shouldn t mess with me. We already sent a strike force across the Pacific to intimidate Kim Jong Un, who s been shooting missiles into the Sea of Japan lately. North Korea is now talking about conducting a nuclear test within the next few days, and the Trump administration has threatened to hit them with Tomahawks if they do so.But that s not all   there may well be an attempt to get  boots on the ground  in North Korea as well:The intelligence officials told NBC News that the U.S. has positioned two destroyers capable of shooting Tomahawk cruise missiles in the region, one just 300 miles from the North Korean nuclear test site.American heavy bombers are also positioned in Guam to attack North Korea should it be necessary, and earlier this week, the Pentagon announced that the USS Carl Vinson aircraft carrier strike group was being diverted to the area.The U.S. strike could include missiles and bombs, cyber and special operations on the ground.Because that s totally the way to cow a foreign power. North Korea has warned that if we launch a pre-emptive strike against them, they could launch a nuke at us. Hot air? Maybe. But it would be better for Trump to take it seriously than strut around with his penis peacock feathers on full display right up until they actually do it.If dropping the biggest non-nuclear bomb in our arsenal isn t enough to scare them, then nothing will be. If we launch missiles at North Korea in a pre-emptive strike for a nuclear test, we ve committed an act of war, and no matter how we justify it, we ve made ourselves a threat to the entire world by provoking a nuclear power.And North Korea may or may not retaliate directly against us. While they ve threatened to  hit the U.S. first,  with a nuke should we strike, they might decide to hit South Korea, or even Japan, in retaliation for such an attack. In fact, Japan is worried that North Korea could send missiles tipped with sarin gas warheads their way. Sarin gas is the gas that Assad used on his people last week.In other words, Trump s aggressive actions have consequences he doesn t seem to understand. He s a macho peacock strutting around trying to convince the world that he s a bad-ass with a giant penis military at his disposal. Our military is not a toy, and bombs are not a toy, and neither are signals of strength in the situations in which Trump is using them. He needs to go. He s the biggest threat to the world we ve seen in decades.Featured image via Mark Wilson/Getty Images",News,"April 13, 2017"
 Democrats Demand Jared Kushner Be Stripped Of Security Clearance,"Donald Trump s son-in-law and senior advisor, Jared Kushner, conveniently forgot to mention a slew of foreign contacts, including several meetings with high-profile Russian operatives, when he applied for his security clearance. Now, Democrats are demanding that Kushner s security clearance be revoked in light of his failure to disclose the meetings.Five House Democrats penned a letter to FBI Director James Comey and National Background Investigations Director Charles Phalen on Thursday, calling for Kushner to lose his security clearance. Mr. Kushner s lack of candor about meetings with Russian officials appears to be part of a larger pattern of dissembling and deception on Russian contacts from the Trump team, and we believe the public deserves the truth about what connection, if any, exists between these incidents,  they wrote.The letter was signed by Don Beyer of Virginia, Ted Lieu of California, Jerrold Nadler of New York, Jamie Raskin of Maryland and Peter Welch of Vermont. The Democrats said they were particularly concerned about an article in the New York Times that reported Kushner had  omitted dozens of contacts with foreign leaders.  They noted that this story did not receive the scrutiny it deserved. The lawmakers added a reminder that  falsifying or concealing information on a SF-86 questionnaire is a felony, punishable by up to five years in prison. Given the severity of the allegations and still unanswered questions about this administration s recently uncovered covert dealings with Russian government and intelligence officials, we are requesting that Mr. Kushner s interim top-secret security clearance be suspended pending a review of Mr. Kushner s compliance with the laws and regulation governing security clearance. The Democrats are also calling on Kushner to make public all of the meetings he had during the time of Trump s transition.According to Kushner s aides, he has been under an  interim  security clearance so far while the FBI has been gathering information on him. Kushner is also set to face an interview with Senate Intelligence Committee regarding his contacts with Russia.Via screen shotFeatured image via Andrew Harrer-Pool/Getty Images",News,"April 13, 2017"
" This Guy Predicted Trump’s Win, And What He Has To Say Now Should TERRIFY Republicans","The media, and to a certain extent, the pollsters, got it seriously wrong when they predicted an easy win for Hillary Clinton in last year s election. Okay, technically it was, but our Electoral College said otherwise. One professor, though, warned the United States that Trump was going to win. Now, that same professor is predicting that Trump will be impeached.Allan Lichtman, a professor at American University, reached meme-status last fall for predicting long before anyone else that Trump would win, using a formula based on the popularity of the party in control of the White House that accurately predicted the eight previous presidential elections. Now Lichtman wants everyone to pay attention to the rest of what came through his crystal ball   that Trump will now be impeached.Source: PoliticoTrump, naturally, loved Lichtman s initial prediction. #45 Elect even sent him a note. Taking time out of preparing to become the world s most powerful leader, he wrote me a personal note, saying  Professor   Congrats   good call,  Lichtman writes in  The Case for Impeachment,  an advance copy of which was shared with POLITICO.  What Trump overlooked, however, was my  next big prediction : that, after winning the presidency, he would be impeached. Trump, of course, didn t investigate any further. If he had, he would realize that Lichtman may have predicted Trump, but that doesn t mean he supports him. In fact, he calls the despot (my word)  an existential threat to humanity. Lichtman s list of possible offenses that could get Trump to that point are familiar: charges of treason with Russia, abuse of power and emoluments violations. Lichtman also cites now-Attorney General Jeff Sessions, then a senator, who argued that a president could be impeached for offenses committed before he took office. Among those potential offenses, Lichtman lists Trump s housing violations, charity problems, potential violations of the Cuba embargo and Trump University.It s all part of a brief   designed to be damning   tour through Trump s history. It includes section headings like  Trump Towers Become Vacant Lots  and  Lying His Way to the Presidency.  It eventually leads Lichtman to the conclusion that Trump might serve himself up for impeachment:  Trump s disregard for lying in sworn testimony, examined in the context of the Bill Clinton precedent, shows how Trump s opponents could set an impeachment trap for him through a civil lawsuit. It wouldn t take much. If Democrats regain the House in 2018, Trump s impeachment is all but guaranteed, but even now, if enough Republicans turn on him, it could easily happen.Featured image via Chip Somodevilla/Getty Images",News,"April 13, 2017"
 Australia’s Ex-Foreign Minister Responds To Trump’s Failing Presidency; America Should Listen (VIDEO),"At this point in Donald Trump s pathetic, failing presidency, it is no surprise that officials from other countries want nothing to do with him or America. The country has been humiliated beyond belief as the orange child in the White House unleashes his reckless behavior on the world, and top officials are doing their best to do damage control.This week, Gareth Evans, the former Foreign Minister of Australia, sent out a major warning about Trump and urged Australia to gain more independence away from the United States thanks to Trump s trigger-happy behavior and recent attack on Syria. Evans railed against Trump in his speech to Australia s National Press Club, calling Trump manifestly the most ill-informed, under-prepared, ethically challenged and psychologically ill-equipped president in US history. Evans correctly observed that Trump should not be trusted to deliver consistent, coherent, constructive and cohesive outcomes over the next four years.  The former Australia Foreign Minster added: Personally driven by instinct and impulse, unhampered by knowledge or judgement, he has led an administration acting so far manifestly on the basis of postures, not of policies. Evans urged Australia to depend more on itself and partners in Asia than on the United States, as Trump has made a partnership with America far too risky. Evans said: We should have learned that lesson after Iraq in 2003. You can watch Evans blast Trump s dangerous behavior below:Americans should be seriously considering what other world leaders and important officials are saying about Trump. The fact that the rest of the world is horrified by what they see should be setting off red flags even among Trump s own supporters. Never before have we seen such a response from the world, as Trump threatens to ruin everything he can get his tiny hands on. Evans  words are brutal, but deep down we know they re all true.Featured image via Alex Wong / Getty Images",News,"April 13, 2017"
 Trump Administration In FREE FALL After ‘Concrete Evidence’ Linking Trump To Russia Emerges (DETAILS),"Donald Trump s undeserved time in the White House may soon come to a gloriously relieving end as one of his biggest scandals threatens to blow up in his face.According to a source close to the investigation examining the ties between Russia and the Trump campaign, there is now specific concrete and corroborative evidence  that Trump s inner circle colluded with Russian operatives during the presidential election. The Guardian reported that the U.K. s Government Communications Headquarters (GCHQ), which has been watching over the Trump campaign since 2015, has noted several shady  interactions  going on between Trump s people and Russian agents.The GCHQ hadn t been necessarily looking for this information but picked it up during routine surveillance. It wasn t long before other intelligence agencies began to see the same pattern. The U.S. also received information from the  Five Eyes  alliance (U.S., U.K., Canada, Australia and New Zealand) and European agencies in Germany, Estonia, and Poland. The Guardian reported: It is understood that GCHQ was at no point carrying out a targeted operation against Trump or his team or proactively seeking information. The alleged conversations were picked up by chance as part of routine surveillance of Russian intelligence assets. Over several months, different agencies targeting the same people began to see a pattern of connections that were flagged to intelligence officials in the US. With all of this gathered intelligence taken into consideration, the source close to the investigation said: They now have specific concrete and corroborative evidence of collusion. This is between people in the Trump campaign and agents of [Russian] influence relating to the use of hacked material. They [the European agencies] were saying:  There are contacts going on between people close to Mr Trump and people we believe are Russian intelligence agents. You should be wary of this.  The message was:  Watch out. There s something not right.' As this investigation continues and collusion is confirmed, we might be looking at the end of Trump and his corrupt administration.Featured image via Pool/Getty Images",News,"April 13, 2017"
" GOP Pundit Compared Trump’s Healthcare Disaster To Martin Luther King, Jr.; He Quickly Regretted It (VIDEO)","Being a pro-Trump pundit must be a tough racket right now. Between his lies, his ignorance and his bungling of nearly everything he touches, it takes a special kind of person to defend #45.Well, former Reaganite Jeffrey Lord has his work cut out for him, but he went completely out on a limb Wednesday when he called Trump the Martin Luther King of healthcare. One of the panelists on CNN Thursday morning happened to be African-American commentator Symone Sanders. As you can imagine, things did not go well for Lord.In a segment discussing the president s plans for Obamacare, Lord called Trump  the Martin Luther King of health care.  Sanders interjected with an  Oh Jeffrey,  but Lord went on,  When I was a kid, President Kennedy did not want to introduce the Civil Rights bill because he said it wasn t popular, he didn t have the votes for it. Dr. King kept putting people in the streets in harm s way to put the pressure on. That s when Sanders stepped in to quash his metaphor:Okay Jeffrey. You do understand that Dr. King was marching for Civil Rights because people that looked like me were being beaten? Dogs were being sicced on them? Basic human rights were being withheld from these people merely because of the color of their skin? So let s not equate Dr. Martin Luther King Jr.   a humanitarian, a Nobel Peace Prize winner   to the vagina-grabbing President Donald Trump.Source: NY MagazineHere s the video:Posting without comment. #healthcare pic.twitter.com/dspY5BLfuV  Symone D. Sanders (@SymoneDSanders) April 13, 2017Republicans absolutely hate everything Martin Luther King stood for (peace and equality), but they loooove to invoke his name whenever it suits their agenda. In fact, they love to say that King was a Republican. He certainly wasn t then, and now that the Republican party has become the neo-confederate party, there s no way in hell.Featured image via video screen capture",News,"April 13, 2017"
 Is Nothing Sacred? Ivanka Trump’s Passover Family Photo Has Been Exposed As A Fake,"There are big scandals   like Trump s ties to Russia, his repeated flaunting of conflict of interest violations, the nepotism   and then there are small ones. It s the small ones that are most disturbing because of how completely avoidable they are. The Trump family just assumes you re too stupid to notice.Here s a particularly galling example:Jared Kushner and Ivanka Trump released a family photo during Passover. That, in and of itself, wouldn t be newsworthy except for the fact that it was a much-needed break from the Trump administration s repugnant treatment of the Jewish community. Kushner s Jewish faith is extremely important to Trump because his staff is rife with anti-Semitic thinkers.Trump s advisor Steve Bannon is a life-long anti-Semite, whose own wife once said he refused to allow his daughters to attend a school with Jewish kids. Trump s Press Secretary Sean Spicer went on a nonsensical Holocaust denial rant and only apologized hours later when the nation of Israel openly said he needed to resign. Trump s inner circle includes a guy who pledged an oath of loyalty to a pro-fascist Nazi-allied group. In the middle of all of this, Trump no-showed on a Passover seder dinner the White House hosted.So a photograph of Trump s daughter and son-in-law, two key members of his team, celebrating a Jewish holiday might send a positive message to the country. However, like clockwork, even Kushner s Passover family photo quickly turned into something offensive.It turns out that the photo was not, in fact, taken during his Passover celebration. It is an old photo taken on what seems like the Sunday after the inauguration. CNN s Betsy Klein noticed that fact when she realized the entire Trump clan was wearing the same outfits they were photographed in during services at the National Cathedral.It appears the Passover Trump-Kushner family photo was taken the Sunday after inauguration following services at the National Cathedral: pic.twitter.com/p0htM7V8Pi  Betsy Klein (@betsy_klein) April 13, 2017Just so incredibly lazy. And unfortunately, that s the message they are sending.Featured image via Twitter",News,"April 13, 2017"
 ‘It’s Bullcrap:’ GOP Rep Claims Taxpayers Don’t Pay His Salary (VIDEO),"Rep. Markwayne Mullin (R-Okla.) held a town hall earlier this week and it did not go well for him. The Republican congressman told his constituents that taxpayers don t pay his salary and saying otherwise is  bullcrap. You say you pay for me to do this? That s bullcrap,  video shows Mullin saying. I pay for myself. I paid enough taxes before I got here and continue to through my company to pay my own salary. This is a service. No one here pays me to go,  he added.Go figure, no one was impressed with his remarks. When his constituents pushed back, Mullin tried to spin his comments, saying,  this is a service for me, not a career, and I thank God this is not how I make my living. Amy Lawrence, Mullin s spokeswoman, told the press that he was just trying to say that he doesn t want to be a  career politician,  that s all. The congressman reiterates in the video that his work as the representative of the Second District of Oklahoma is a service,  Lawrence said. His aspiration is to be a career legislator and not a career politician. He is not, nor does he ever aspire to be, a career politician. His priority will always be to serve his constituents to the best of his ability. Mullins owns Mullin Plumbing, a lucrative company with multiple smaller subsidiaries. But comprehending exactly how this negates the salary he earns as a congressman requires a special type of mental gymnastics. For the record, base pay for a U. S. congressman is $174,000.The good news for Mullin is that after telling his constituents that they don t pay his salary, he probably won t have to worry about the possibility of becoming a career politician.You can watch Mullin sabotage his career below: Featured image via Wikipedia",News,"April 13, 2017"
 GOP Rep Gets RIPPED APART After Saying Sean Spicer Was Right About Hitler,"On Wednesday, GOP Rep. Kevin Cramer opened his mouth and inserted his foot so deep that the nation s top doctors will still be trying to remove it when he inevitably loses his next election in a landslide. According to Cramer, Sean Spicer was kinda right when he presented some  alternative facts  regarding the Holocaust   specifically, his claim that Adolf Hitler didn t use chemical weapons (not even in concentration camps or, as Spicer calls them,  Holocaust centers. The media is so gullible, they fall for these things because they think it s really hot stuff and the public just can t wait to stick it to Sean Spicer   who 99% of the people wouldn t have the foggiest idea who he is and it distracts them from other things,  Cramer told conservative radio North Dakota radio host Scott Hennen.  I can t even believe that anybody in the media, much less all of the major networks, led with this story. A spokesperson, who by the way made a poor illustration, but it s not completely, it s not without some validity. I think he apologized and that s the end of it, Cramer said, as though denying the Holocaust can be fixed with a fauxpology.  I think what he was saying is that Hitler didn t take chemical weapons out in a battle-like form and do what Assad did with these children. It s a factual statement,  Cramer says.What Spicer actually said was that Adolf Hitler didn t use chemical weapons, which makes him better than Assad: We didn t use chemical weapons in World War II. You had a, someone who is as despicable as Hitler who didn t even sink to using chemical weapons. He later explained that he acknowledges that Hitler took Jewish people to  Holocaust centers  but that Hitler was not using the gas on his own people the same way that Assad is doing. How are people responding to this? Well, let s just say that the  Sean Spicer was right that Hitler was a good dude compared to Assad  strategy isn t working out for him:North Dakota Rep. Kevin Cramer is a full blown idiot. Or a Nazi. Or both.  Pinder Binder (@PinderBinder) April 13, 2017Me: I don't think anyone can top Sean Spicer.Kevin Cramer: hold my be .Me: NO! I'm already holding Spicer's & United's & Pepsi's. https://t.co/nCDjwpKY4p  Matt Baldwin (@mattycantfail) April 13, 2017@CNNPolitics Missed Germans developed nerve gas and basic World History in high school did you @kevincramer  Meg Yarbrough (@meg_yarbrough) April 13, 2017@CNN @kevincramer what in the ever-loving hell is wrong with you? You do not belong in a position of leadership.  Tara Jepsen (@captaindingbat) April 12, 2017Everyone, please join me in faxing images of Hitler's gas chambers to Holocaust denying Rep. Kevin Cramer. https://t.co/DyUWVIhmmZ pic.twitter.com/4brVQxOxoM  taylor h. brogan (@thbrogan) April 12, 2017It s not very often you get to see someone dig his own grave, but Cramer did just that. Remember his name, folks in North DakotaFeatured image via screengrab",News,"April 13, 2017"
 Bernie Sanders: Trump’s Dreams Of A Second Term Will Go Up In Smoke,"Sen. Bernie Sanders says that he doesn t think it s likely that Donald Trump will be reelected to a second term now that the American people have had a chance to see what he s really about. Speaking in New York, the Vermont Senator said he thinks that Trump will be a one-term president. In terms of the first three months in office, Donald Trump is the least popular president in the history of polling,  Sanders said. I do not believe that if Trump continues these policies that he s going to be reelected. Nor do I think that the Republicans are going to do well in 2018. Sanders explained that a wave of progressivism has taken hold and is sweeping across the country. This, he added, does not bode well for conservatives. The momentum right now is with the progressive movement in this country,  Sanders said.  And I think the Republicans are on the defensive and will be on the defensive increasingly. The senator offered up Tuesday s special election in Kansas to replace now-CIA Director Mike Pompeo as an example of this trend. Although it was a deep red district that Trump won hands down in the presidential election, Republican candidate Ron Estes just barely managed to scrape by with a narrow win over civil rights attorney James Thompson (D). The Republicans had to spend money like crazy at the end to beat him,  Sanders said.  I think that s a very good omen for the future. Judging by the way the beginning of Trump s presidency has gone, you have to wonder if Trump will even get the chance to run for reelection. The FBI and both houses of Congress are investigating the probability that he colluded with Russia to steal the election. If he is found to have committed treason, he will most likely end up impeached and may have to worry more about a prison term than a second term.Featured image via Scott Eisen/Getty Images",News,"April 12, 2017"
